Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
emp1531,heidi,garcia,35,active,2020-07-23,106922.49,heidi.garcia@example.com,,5.0,True,hr,texas
emp1532,eva,smith,35,inactive,2024-02-21,58113.07,eva.smith@example.com,,3.0,True,devops,california
emp1533,alice,smith,25,pending,2020-12-15,73006.26,alice.smith@example.com,,4.0,True,admin,nevada
emp1534,eva,williams,25,active,2020-08-21,78054.43,eva.williams@example.com,,4.0,True,hr,california
emp1535,eva,miller,40,inactive,2023-08-21,112028.67,eva.miller@example.com,,5.0,False,devops,florida
emp1536,charlie,garcia,25,inactive,2023-04-24,83787.24,charlie.garcia@example.com,,4.0,True,admin,texas
emp1537,heidi,davis,30,inactive,2023-06-06,52017.14,heidi.davis@example.com,,3.0,True,sales,florida
emp1538,charlie,jones,40,inactive,2022-06-21,53218.06,charlie.jones@example.com,,3.0,False,finance,texas
emp1539,frank,johnson,25,pending,2024-04-20,102053.67,frank.johnson@example.com,,3.0,False,devops,nevada
emp1540,david,davis,35,pending,2023-12-05,93276.73,david.davis@example.com,,3.0,False,sales,illinois
emp1541,david,johnson,40,pending,2023-08-06,76941.36,david.johnson@example.com,,4.0,True,hr,nevada
emp1542,alice,williams,25,pending,2024-10-04,82850.23,alice.williams@example.com,,4.0,False,devops,new york
emp1543,charlie,johnson,25,active,2021-11-08,117910.15,charlie.johnson@example.com,,4.0,False,finance,california
emp1544,david,smith,32,inactive,2024-07-31,66450.0,david.smith@example.com,,3.0,True,devops,florida
emp1545,heidi,garcia,25,inactive,2020-08-31,118646.95,heidi.garcia@example.com,,3.0,False,finance,florida
emp1546,alice,jones,25,active,2023-02-15,88436.92,alice.jones@example.com,,5.0,False,finance,florida
emp1547,eva,brown,32,pending,2023-10-07,81934.55,eva.brown@example.com,,4.0,False,sales,new york
emp1548,alice,johnson,30,pending,2024-04-20,93383.06,alice.johnson@example.com,,3.0,False,finance,california
emp1549,frank,davis,40,pending,2021-03-30,50153.79,frank.davis@example.com,,4.0,True,cloud tech,texas
emp1550,eva,smith,32,pending,2020-08-05,53204.47,eva.smith@example.com,,4.0,False,sales,california
emp1551,charlie,brown,40,pending,2021-02-05,63128.04,charlie.brown@example.com,,4.0,False,cloud tech,california
emp1552,grace,jones,30,pending,2021-11-23,57543.6,grace.jones@example.com,,4.0,True,finance,new york
emp1553,bob,brown,40,pending,2022-10-29,59424.52,bob.brown@example.com,,4.0,False,finance,nevada
emp1554,alice,smith,32,inactive,2022-11-07,104675.7,alice.smith@example.com,,4.0,True,finance,illinois
emp1555,charlie,garcia,30,pending,2023-05-14,92431.25,charlie.garcia@example.com,,3.0,False,cloud tech,florida
emp1556,grace,garcia,40,active,2021-07-14,77850.9,grace.garcia@example.com,,3.0,True,sales,nevada
emp1557,eva,miller,40,inactive,2023-05-18,99001.0,eva.miller@example.com,,4.0,True,admin,new york
emp1558,eva,garcia,32,pending,2023-02-07,94280.83,eva.garcia@example.com,,4.0,True,hr,nevada
emp1559,eva,miller,35,pending,2023-08-24,118262.56,eva.miller@example.com,,3.0,True,devops,new york
emp1560,frank,brown,25,inactive,2023-04-08,89944.67,frank.brown@example.com,,4.0,False,hr,illinois
emp1561,grace,williams,32,active,2022-12-06,57452.93,grace.williams@example.com,,4.0,True,hr,texas
emp1562,alice,davis,25,active,2021-08-09,97837.32,alice.davis@example.com,,5.0,False,admin,california
emp1563,alice,davis,35,active,2022-01-04,106981.84,alice.davis@example.com,,4.0,True,admin,illinois
emp1564,david,brown,32,pending,2024-05-25,105778.36,david.brown@example.com,,4.0,True,finance,new york
emp1565,alice,johnson,40,pending,2021-10-02,117608.32,alice.johnson@example.com,,4.0,True,finance,florida
emp1566,eva,johnson,30,active,2023-07-21,99324.03,eva.johnson@example.com,,5.0,False,sales,florida
emp1567,david,garcia,30,active,2023-10-30,55212.83,david.garcia@example.com,,5.0,True,hr,texas
emp1568,bob,davis,40,inactive,2023-02-13,68496.77,bob.davis@example.com,,3.0,False,cloud tech,florida
emp1569,eva,davis,25,pending,2020-11-13,52795.84,eva.davis@example.com,,4.0,False,hr,texas
emp1570,alice,miller,32,inactive,2024-06-05,90087.39,alice.miller@example.com,,4.0,False,devops,california
emp1571,frank,williams,32,pending,2020-05-19,105038.08,frank.williams@example.com,,3.0,False,admin,new york
emp1572,grace,smith,25,active,2023-09-20,73231.85,grace.smith@example.com,,4.0,False,hr,new york
emp1573,david,johnson,32,pending,2024-08-13,102649.36,david.johnson@example.com,,4.0,False,sales,florida
emp1574,bob,davis,35,pending,2023-06-10,114302.51,bob.davis@example.com,,4.0,False,finance,new york
emp1575,alice,miller,35,inactive,2021-06-09,87816.61,alice.miller@example.com,,4.0,False,finance,texas
emp1576,frank,jones,32,inactive,2020-03-30,70750.38,frank.jones@example.com,,4.0,False,sales,florida
emp1577,frank,miller,32,active,2024-05-02,85547.87,frank.miller@example.com,,5.0,True,cloud tech,texas
emp1578,bob,johnson,30,active,2024-11-06,97978.36,bob.johnson@example.com,,4.0,True,devops,nevada
emp1579,david,johnson,32,inactive,2023-08-17,107172.8,david.johnson@example.com,,5.0,True,devops,nevada
emp1580,charlie,miller,25,inactive,2020-03-18,56126.46,charlie.miller@example.com,,4.0,True,finance,nevada
emp1581,eva,smith,32,active,2021-06-13,78534.29,eva.smith@example.com,,3.0,True,cloud tech,illinois
emp1582,grace,brown,40,inactive,2023-10-10,85547.87,grace.brown@example.com,,4.0,False,hr,texas
emp1583,bob,johnson,32,active,2022-01-02,114963.34,bob.johnson@example.com,,5.0,False,cloud tech,nevada
emp1584,eva,miller,32,inactive,2022-02-20,77657.93,eva.miller@example.com,,4.0,False,cloud tech,california
emp1585,heidi,davis,30,active,2024-03-09,77369.48,heidi.davis@example.com,,3.0,False,sales,new york
emp1586,eva,miller,30,pending,2023-08-19,76119.14,eva.miller@example.com,,4.0,False,hr,nevada
emp1587,charlie,williams,25,pending,2023-05-06,77585.72,charlie.williams@example.com,,5.0,False,cloud tech,texas
emp1588,bob,brown,35,pending,2024-01-26,74069.62,bob.brown@example.com,,4.0,False,admin,nevada
emp1589,charlie,jones,30,pending,2024-09-05,67691.92,charlie.jones@example.com,,3.0,True,admin,new york
emp1590,alice,smith,32,pending,2020-05-29,70345.69,alice.smith@example.com,,5.0,True,finance,nevada
emp1591,bob,garcia,30,inactive,2021-11-08,74999.69,bob.garcia@example.com,,4.0,True,devops,illinois
emp1592,david,jones,25,active,2021-01-31,72245.02,david.jones@example.com,,4.0,True,hr,illinois
emp1593,eva,brown,32,pending,2022-01-16,106538.98,eva.brown@example.com,,5.0,False,admin,illinois
emp1594,charlie,brown,25,active,2023-12-29,101787.14,charlie.brown@example.com,,4.0,False,hr,new york
emp1595,frank,brown,30,inactive,2024-12-02,83596.78,frank.brown@example.com,,3.0,False,devops,nevada
emp1596,eva,jones,40,active,2023-08-15,92463.94,eva.jones@example.com,,3.0,True,sales,texas
emp1597,charlie,davis,32,pending,2024-12-20,93863.32,charlie.davis@example.com,,5.0,False,admin,california
emp1598,alice,brown,32,pending,2023-03-31,78359.41,alice.brown@example.com,,4.0,False,devops,texas
emp1599,alice,miller,32,pending,2022-08-24,95773.57,alice.miller@example.com,,5.0,False,hr,illinois
emp1600,grace,jones,30,inactive,2020-10-01,82529.08,grace.jones@example.com,,5.0,True,sales,nevada
emp1601,grace,garcia,35,pending,2021-05-04,109358.73,grace.garcia@example.com,,4.0,False,sales,texas
emp1602,charlie,brown,32,active,2021-01-01,89645.01,charlie.brown@example.com,,4.0,True,admin,florida
emp1603,charlie,miller,40,active,2024-04-08,84134.95,charlie.miller@example.com,,4.0,True,hr,texas
emp1604,frank,davis,30,active,2022-11-26,113540.83,frank.davis@example.com,,4.0,True,cloud tech,nevada
emp1605,heidi,williams,40,pending,2021-10-25,57225.75,heidi.williams@example.com,,3.0,True,cloud tech,texas
emp1606,eva,davis,35,pending,2020-12-22,76366.17,eva.davis@example.com,,5.0,False,sales,illinois
emp1607,bob,garcia,32,active,2022-11-23,78408.95,bob.garcia@example.com,,5.0,True,hr,texas
emp1608,frank,brown,40,active,2022-10-24,111742.4,frank.brown@example.com,,3.0,True,finance,illinois
emp1609,david,garcia,25,inactive,2021-03-09,60516.83,david.garcia@example.com,,4.0,False,sales,nevada
emp1610,bob,jones,30,pending,2020-08-20,83706.17,bob.jones@example.com,,3.0,False,finance,california
emp1611,david,johnson,32,inactive,2020-02-15,67056.92,david.johnson@example.com,,3.0,True,admin,nevada
emp1612,charlie,brown,30,active,2024-12-29,90058.85,charlie.brown@example.com,,4.0,False,devops,illinois
emp1613,eva,johnson,30,pending,2023-02-28,94633.59,eva.johnson@example.com,,3.0,True,sales,florida
emp1614,eva,miller,25,pending,2022-08-23,110711.17,eva.miller@example.com,,5.0,True,admin,florida
emp1615,grace,williams,32,active,2023-06-30,96175.41,grace.williams@example.com,,3.0,True,admin,illinois
emp1616,frank,smith,40,active,2021-04-15,76474.79,frank.smith@example.com,,5.0,True,sales,illinois
emp1617,alice,garcia,30,pending,2022-05-09,107855.99,alice.garcia@example.com,,5.0,False,sales,illinois
emp1618,charlie,davis,40,active,2024-12-02,104870.78,charlie.davis@example.com,,5.0,True,sales,illinois
emp1619,bob,williams,25,active,2023-05-20,85547.87,bob.williams@example.com,,4.0,False,finance,nevada
emp1620,grace,brown,32,active,2023-11-29,87087.16,grace.brown@example.com,,4.0,False,finance,california
emp1621,heidi,johnson,40,pending,2024-04-08,108603.34,heidi.johnson@example.com,,5.0,False,hr,illinois
emp1622,grace,davis,30,active,2024-10-25,55867.23,grace.davis@example.com,,5.0,False,hr,texas
emp1623,grace,johnson,35,pending,2024-03-02,105259.57,grace.johnson@example.com,,4.0,True,admin,texas
emp1624,bob,jones,32,pending,2021-02-24,98143.67,bob.jones@example.com,,5.0,False,cloud tech,florida
emp1625,frank,johnson,25,pending,2023-04-13,67754.29,frank.johnson@example.com,,3.0,True,admin,florida
emp1626,grace,jones,32,inactive,2023-10-25,77821.79,grace.jones@example.com,,3.0,False,hr,illinois
emp1627,heidi,miller,30,pending,2022-09-17,67764.44,heidi.miller@example.com,,4.0,False,hr,illinois
emp1628,frank,davis,40,pending,2020-08-31,102346.99,frank.davis@example.com,,5.0,True,devops,new york
emp1629,charlie,davis,25,inactive,2024-05-28,73690.65,charlie.davis@example.com,,4.0,True,admin,illinois
emp1630,alice,smith,30,active,2024-07-05,56376.2,alice.smith@example.com,,3.0,True,finance,nevada
emp1631,grace,brown,25,active,2022-01-29,55602.78,grace.brown@example.com,,4.0,False,cloud tech,california
emp1632,grace,jones,40,pending,2021-08-09,99812.41,grace.jones@example.com,,4.0,False,sales,nevada
emp1633,charlie,smith,40,active,2024-10-07,95981.9,charlie.smith@example.com,,3.0,True,finance,texas
emp1634,eva,johnson,30,pending,2022-11-22,98891.48,eva.johnson@example.com,,4.0,True,cloud tech,illinois
emp1635,alice,johnson,35,active,2020-11-18,56079.0,alice.johnson@example.com,,3.0,True,admin,nevada
emp1636,grace,smith,35,inactive,2023-04-15,85547.87,grace.smith@example.com,,4.0,True,devops,florida
emp1637,bob,davis,25,pending,2024-08-26,89137.97,bob.davis@example.com,,3.0,False,sales,california
emp1638,frank,johnson,35,active,2022-07-20,115079.97,frank.johnson@example.com,,5.0,True,admin,illinois
emp1639,eva,garcia,30,active,2023-02-18,55067.02,eva.garcia@example.com,,4.0,True,finance,illinois
emp1640,bob,miller,32,pending,2021-05-27,98593.43,bob.miller@example.com,,3.0,True,hr,illinois
emp1641,heidi,miller,30,pending,2022-08-01,112756.67,heidi.miller@example.com,,3.0,True,hr,texas
emp1642,heidi,garcia,25,inactive,2023-07-21,105205.92,heidi.garcia@example.com,,4.0,False,hr,texas
emp1643,david,smith,35,pending,2023-01-02,50680.62,david.smith@example.com,,3.0,True,finance,california
emp1644,david,garcia,35,pending,2024-03-13,107475.23,david.garcia@example.com,,3.0,False,cloud tech,florida
emp1645,charlie,jones,40,active,2023-03-20,68835.3,charlie.jones@example.com,,4.0,True,hr,california
emp1646,david,jones,40,active,2024-02-15,66943.96,david.jones@example.com,,4.0,True,devops,new york
emp1647,david,smith,30,inactive,2020-11-15,104525.69,david.smith@example.com,,5.0,False,admin,illinois
emp1648,bob,garcia,40,pending,2020-03-27,109360.74,bob.garcia@example.com,,3.0,True,sales,texas
emp1649,frank,jones,40,inactive,2021-01-09,118907.63,frank.jones@example.com,,4.0,False,sales,california
emp1650,eva,davis,40,active,2020-04-20,86801.48,eva.davis@example.com,,4.0,False,admin,illinois
emp1651,alice,garcia,32,pending,2024-05-08,62236.03,alice.garcia@example.com,,5.0,True,hr,texas
emp1652,heidi,davis,35,active,2023-10-12,64752.67,heidi.davis@example.com,,4.0,False,devops,texas
emp1653,frank,jones,35,active,2023-01-28,68399.43,frank.jones@example.com,,5.0,False,sales,california
emp1654,frank,miller,35,inactive,2021-03-07,79336.51,frank.miller@example.com,,5.0,False,admin,florida
emp1655,frank,jones,40,active,2023-03-16,59179.74,frank.jones@example.com,,5.0,False,hr,texas
emp1656,david,davis,25,active,2023-02-11,80255.31,david.davis@example.com,,3.0,False,devops,california
emp1657,charlie,williams,30,active,2022-05-13,84971.85,charlie.williams@example.com,,3.0,False,finance,texas
emp1658,frank,brown,40,pending,2024-10-24,89748.42,frank.brown@example.com,,4.0,False,hr,california
emp1659,charlie,johnson,25,inactive,2024-09-14,94090.35,charlie.johnson@example.com,,4.0,False,admin,california
emp1660,frank,garcia,35,pending,2023-02-15,115229.12,frank.garcia@example.com,,4.0,True,hr,california
emp1661,alice,williams,40,pending,2023-05-25,63927.07,alice.williams@example.com,,4.0,True,cloud tech,california
emp1662,charlie,jones,35,pending,2022-11-11,84124.56,charlie.jones@example.com,,5.0,False,hr,california
emp1663,bob,miller,40,inactive,2023-07-17,116961.61,bob.miller@example.com,,5.0,True,sales,california
emp1664,frank,smith,40,pending,2022-04-08,109423.05,frank.smith@example.com,,3.0,False,devops,illinois
emp1665,charlie,jones,35,inactive,2023-08-30,70394.94,charlie.jones@example.com,,5.0,False,admin,california
emp1666,grace,miller,35,pending,2023-04-17,86465.5,grace.miller@example.com,,4.0,True,finance,california
emp1667,charlie,brown,30,pending,2021-04-25,96341.58,charlie.brown@example.com,,5.0,False,cloud tech,new york
emp1668,bob,jones,30,active,2020-07-14,54465.47,bob.jones@example.com,,5.0,False,admin,florida
emp1669,alice,davis,25,active,2020-07-31,68371.66,alice.davis@example.com,,4.0,False,finance,illinois
emp1670,grace,smith,35,pending,2021-08-04,81021.23,grace.smith@example.com,,4.0,False,admin,new york
emp1671,charlie,miller,25,inactive,2024-10-28,114069.07,charlie.miller@example.com,,4.0,True,cloud tech,nevada
emp1672,heidi,miller,32,inactive,2020-10-03,117867.96,heidi.miller@example.com,,4.0,False,hr,illinois
emp1673,charlie,miller,32,pending,2024-03-13,94509.58,charlie.miller@example.com,,3.0,False,sales,florida
emp1674,eva,brown,35,active,2024-07-06,56268.78,eva.brown@example.com,,5.0,False,finance,illinois
emp1675,grace,jones,35,active,2020-01-01,86632.14,grace.jones@example.com,,4.0,True,admin,california
emp1676,charlie,brown,35,pending,2020-01-18,98143.9,charlie.brown@example.com,,5.0,False,hr,texas
emp1677,heidi,garcia,35,inactive,2023-05-07,85547.87,heidi.garcia@example.com,,3.0,True,cloud tech,florida
emp1678,frank,johnson,30,inactive,2022-03-19,67492.73,frank.johnson@example.com,,5.0,True,finance,illinois
emp1679,grace,johnson,40,active,2022-05-14,93772.61,grace.johnson@example.com,,4.0,False,admin,california
emp1680,eva,garcia,35,pending,2024-07-14,68817.54,eva.garcia@example.com,,5.0,False,devops,nevada
emp1681,bob,jones,30,active,2023-07-28,81874.01,bob.jones@example.com,,4.0,True,admin,california
emp1682,heidi,davis,30,active,2020-04-11,117880.14,heidi.davis@example.com,,3.0,False,hr,texas
emp1683,bob,brown,35,pending,2022-06-16,100897.49,bob.brown@example.com,,3.0,True,hr,new york
emp1684,charlie,smith,25,inactive,2022-05-10,71810.37,charlie.smith@example.com,,3.0,True,finance,new york
emp1685,frank,miller,40,inactive,2020-06-13,109048.24,frank.miller@example.com,,4.0,False,devops,texas
emp1686,alice,miller,35,pending,2022-08-20,62712.26,alice.miller@example.com,,3.0,False,finance,texas
emp1687,eva,jones,40,pending,2021-05-24,76935.85,eva.jones@example.com,,4.0,True,cloud tech,texas
emp1688,david,davis,25,pending,2024-04-27,56577.22,david.davis@example.com,,4.0,True,admin,florida
emp1689,david,johnson,40,inactive,2021-10-23,61102.8,david.johnson@example.com,,4.0,True,finance,nevada
emp1690,bob,johnson,35,inactive,2021-02-10,75229.87,bob.johnson@example.com,,5.0,True,finance,nevada
emp1691,david,miller,25,inactive,2021-10-26,51054.74,david.miller@example.com,,5.0,False,admin,nevada
emp1692,bob,jones,40,active,2023-04-05,104843.27,bob.jones@example.com,,5.0,False,admin,texas
emp1693,charlie,brown,35,active,2022-10-20,56398.11,charlie.brown@example.com,,5.0,False,cloud tech,new york
emp1694,alice,johnson,25,active,2023-12-07,87544.73,alice.johnson@example.com,,4.0,False,hr,nevada
emp1695,heidi,brown,30,pending,2024-03-29,74312.24,heidi.brown@example.com,,4.0,False,hr,illinois
emp1696,david,davis,25,inactive,2024-01-23,59431.25,david.davis@example.com,,4.0,True,devops,florida
emp1697,heidi,johnson,40,pending,2023-11-28,84306.44,heidi.johnson@example.com,,3.0,False,sales,california
emp1698,frank,johnson,35,inactive,2024-11-11,108194.47,frank.johnson@example.com,,4.0,False,devops,florida
emp1699,charlie,williams,25,inactive,2021-08-28,107359.3,charlie.williams@example.com,,5.0,False,sales,new york
emp1700,heidi,johnson,25,inactive,2024-02-11,85547.87,heidi.johnson@example.com,,4.0,False,devops,illinois
emp1701,frank,garcia,32,pending,2020-05-09,96080.26,frank.garcia@example.com,,3.0,False,admin,california
emp1702,grace,smith,30,inactive,2024-04-17,88602.75,grace.smith@example.com,,3.0,True,sales,nevada
emp1703,frank,garcia,40,active,2020-07-16,86624.04,frank.garcia@example.com,,4.0,True,devops,california
emp1704,charlie,jones,30,active,2022-09-21,63413.16,charlie.jones@example.com,,4.0,True,cloud tech,new york
emp1705,grace,jones,40,pending,2023-04-23,67915.7,grace.jones@example.com,,4.0,False,sales,illinois
emp1706,bob,brown,25,inactive,2024-12-27,108245.44,bob.brown@example.com,,4.0,True,admin,nevada
emp1707,alice,garcia,35,inactive,2024-08-10,75834.81,alice.garcia@example.com,,5.0,True,sales,nevada
emp1708,eva,garcia,32,active,2024-09-04,71273.32,eva.garcia@example.com,,4.0,False,cloud tech,nevada
emp1709,bob,garcia,25,pending,2022-02-28,63262.23,bob.garcia@example.com,,4.0,False,devops,new york
emp1710,david,davis,32,pending,2024-03-14,89069.91,david.davis@example.com,,4.0,False,devops,new york
emp1711,frank,johnson,40,inactive,2024-12-13,57287.17,frank.johnson@example.com,,3.0,True,devops,nevada
emp1712,grace,smith,32,active,2022-12-29,119890.35,grace.smith@example.com,,3.0,True,hr,nevada
emp1713,frank,brown,35,inactive,2022-04-24,103492.91,frank.brown@example.com,,4.0,False,sales,california
emp1714,frank,garcia,32,pending,2021-03-14,76254.42,frank.garcia@example.com,,5.0,False,admin,illinois
emp1715,eva,garcia,35,inactive,2020-01-01,100841.93,eva.garcia@example.com,,4.0,True,finance,florida
emp1716,alice,williams,32,active,2021-09-07,118907.61,alice.williams@example.com,,5.0,True,admin,california
emp1717,frank,brown,25,pending,2022-11-13,88942.62,frank.brown@example.com,,3.0,False,devops,california
emp1718,charlie,garcia,25,inactive,2020-11-15,59688.57,charlie.garcia@example.com,,3.0,False,cloud tech,florida
emp1719,david,brown,30,active,2023-03-14,77985.88,david.brown@example.com,,3.0,True,hr,california
emp1720,bob,johnson,35,inactive,2024-08-18,112931.69,bob.johnson@example.com,,4.0,False,finance,new york
emp1721,bob,williams,32,active,2024-02-05,106583.88,bob.williams@example.com,,4.0,True,devops,california
emp1722,alice,brown,35,inactive,2024-11-12,58437.84,alice.brown@example.com,,4.0,True,hr,texas
emp1723,alice,smith,40,pending,2020-03-25,72352.16,alice.smith@example.com,,3.0,True,cloud tech,california
emp1724,frank,smith,32,active,2020-04-13,97154.47,frank.smith@example.com,,4.0,True,devops,new york
emp1725,heidi,jones,32,active,2021-03-30,80235.5,heidi.jones@example.com,,4.0,False,sales,illinois
emp1726,charlie,williams,30,inactive,2023-03-16,102172.05,charlie.williams@example.com,,4.0,False,hr,texas
emp1727,eva,williams,25,inactive,2024-05-03,98850.94,eva.williams@example.com,,5.0,True,finance,illinois
emp1728,heidi,jones,32,inactive,2023-08-28,89993.15,heidi.jones@example.com,,3.0,True,admin,florida
emp1729,david,brown,30,inactive,2021-10-24,97931.66,david.brown@example.com,,3.0,True,cloud tech,california
emp1730,bob,williams,40,inactive,2021-01-25,72451.69,bob.williams@example.com,,4.0,True,finance,california
emp1731,alice,smith,35,pending,2024-08-09,119311.14,alice.smith@example.com,,4.0,True,admin,california
emp1732,charlie,smith,40,active,2023-11-04,76167.46,charlie.smith@example.com,,4.0,False,cloud tech,new york
emp1733,bob,garcia,25,active,2023-06-25,114871.08,bob.garcia@example.com,,3.0,False,devops,texas
emp1734,eva,johnson,25,active,2021-09-16,81504.31,eva.johnson@example.com,,5.0,False,hr,nevada
emp1735,david,williams,32,pending,2022-12-07,102524.86,david.williams@example.com,,4.0,False,admin,new york
emp1736,charlie,brown,25,pending,2022-12-14,53043.74,charlie.brown@example.com,,5.0,True,finance,illinois
emp1737,eva,jones,30,inactive,2020-04-18,82547.26,eva.jones@example.com,,5.0,True,devops,illinois
emp1738,bob,jones,40,pending,2024-10-11,113900.81,bob.jones@example.com,,3.0,True,devops,california
emp1739,bob,brown,25,inactive,2021-04-18,118585.5,bob.brown@example.com,,3.0,True,hr,nevada
emp1740,bob,davis,35,pending,2020-06-29,63049.22,bob.davis@example.com,,4.0,True,finance,illinois
emp1741,heidi,miller,32,active,2021-05-21,114558.91,heidi.miller@example.com,,3.0,False,devops,texas
emp1742,heidi,johnson,40,active,2021-12-11,97901.79,heidi.johnson@example.com,,3.0,True,devops,new york
emp1743,eva,jones,30,active,2023-07-05,68037.56,eva.jones@example.com,,3.0,False,sales,california
emp1744,alice,williams,32,active,2021-11-30,112802.27,alice.williams@example.com,,5.0,False,hr,new york
emp1745,bob,johnson,40,pending,2024-11-22,93786.72,bob.johnson@example.com,,4.0,False,sales,nevada
emp1746,david,williams,32,inactive,2023-05-24,73049.93,david.williams@example.com,,4.0,False,admin,florida
emp1747,david,davis,30,pending,2024-06-26,64161.72,david.davis@example.com,,5.0,True,sales,illinois
emp1748,charlie,smith,40,pending,2020-11-19,72224.73,charlie.smith@example.com,,3.0,False,admin,nevada
emp1749,bob,johnson,30,pending,2020-03-01,103580.45,bob.johnson@example.com,,5.0,False,hr,new york
emp1750,grace,garcia,40,pending,2024-08-09,112589.11,grace.garcia@example.com,,3.0,False,hr,texas
emp1751,eva,jones,30,active,2021-01-13,51833.88,eva.jones@example.com,,3.0,True,admin,texas
emp1752,eva,johnson,32,active,2023-05-06,66252.78,eva.johnson@example.com,,5.0,True,sales,illinois
emp1753,frank,johnson,25,active,2022-10-25,109229.68,frank.johnson@example.com,,4.0,True,devops,florida
emp1754,frank,johnson,30,inactive,2020-10-08,61465.05,frank.johnson@example.com,,3.0,False,finance,florida
emp1755,grace,miller,25,active,2024-02-29,96993.74,grace.miller@example.com,,4.0,False,hr,texas
emp1756,david,johnson,25,pending,2022-09-30,98150.39,david.johnson@example.com,,4.0,True,admin,florida
emp1757,david,williams,40,pending,2024-02-14,107703.0,david.williams@example.com,,3.0,False,finance,texas
emp1758,grace,smith,32,pending,2023-01-03,86766.14,grace.smith@example.com,,4.0,True,devops,illinois
emp1759,alice,davis,32,inactive,2024-08-20,111443.69,alice.davis@example.com,,4.0,True,cloud tech,florida
emp1760,david,brown,32,pending,2020-03-21,89039.07,david.brown@example.com,,4.0,False,sales,florida
emp1761,alice,johnson,30,inactive,2024-12-16,71318.79,alice.johnson@example.com,,4.0,False,hr,texas
emp1762,heidi,jones,30,pending,2020-04-21,98296.71,heidi.jones@example.com,,4.0,False,finance,california
emp1763,heidi,johnson,40,pending,2020-08-19,62584.0,heidi.johnson@example.com,,4.0,False,cloud tech,nevada
emp1764,charlie,jones,40,inactive,2020-02-21,62521.5,charlie.jones@example.com,,3.0,True,finance,california
emp1765,david,williams,40,inactive,2023-11-17,95400.35,david.williams@example.com,,4.0,True,cloud tech,california
emp1766,charlie,jones,25,pending,2022-07-09,94385.07,charlie.jones@example.com,,4.0,True,cloud tech,texas
emp1767,grace,garcia,32,inactive,2023-02-01,76642.49,grace.garcia@example.com,,4.0,True,sales,new york
emp1768,frank,brown,32,active,2024-11-14,60122.52,frank.brown@example.com,,5.0,True,devops,new york
emp1769,alice,smith,40,pending,2024-04-23,117267.63,alice.smith@example.com,,4.0,False,hr,california
emp1770,charlie,jones,25,active,2023-06-29,85547.87,charlie.jones@example.com,,5.0,True,admin,new york
emp1771,heidi,jones,40,pending,2024-12-12,84542.68,heidi.jones@example.com,,4.0,True,sales,texas
emp1772,heidi,smith,40,active,2023-05-16,92007.15,heidi.smith@example.com,,3.0,True,finance,florida
emp1773,eva,brown,32,active,2020-04-10,62938.8,eva.brown@example.com,,3.0,False,devops,illinois
emp1774,frank,johnson,25,pending,2023-03-29,108661.01,frank.johnson@example.com,,4.0,False,admin,texas
emp1775,bob,jones,25,active,2020-11-26,97046.33,bob.jones@example.com,,4.0,False,cloud tech,florida
emp1776,charlie,smith,40,inactive,2020-03-14,56518.84,charlie.smith@example.com,,3.0,False,devops,illinois
emp1777,frank,garcia,40,pending,2020-05-12,70498.29,frank.garcia@example.com,,4.0,True,cloud tech,florida
emp1778,eva,garcia,35,pending,2021-03-05,98708.06,eva.garcia@example.com,,3.0,True,sales,florida
emp1779,bob,williams,32,pending,2020-06-28,83856.41,bob.williams@example.com,,5.0,False,devops,nevada
emp1780,eva,smith,40,inactive,2022-12-12,90259.99,eva.smith@example.com,,3.0,False,sales,california
emp1781,charlie,williams,32,pending,2024-02-02,94230.03,charlie.williams@example.com,,5.0,True,sales,florida
emp1782,charlie,garcia,32,inactive,2021-01-31,50110.66,charlie.garcia@example.com,,3.0,True,admin,nevada
emp1783,bob,brown,30,inactive,2020-04-03,73365.46,bob.brown@example.com,,4.0,False,sales,florida
emp1784,david,johnson,25,pending,2021-07-30,67809.23,david.johnson@example.com,,5.0,False,devops,new york
emp1785,eva,smith,32,active,2020-08-21,98008.51,eva.smith@example.com,,3.0,False,sales,california
emp1786,alice,davis,30,inactive,2023-10-09,83537.58,alice.davis@example.com,,4.0,False,admin,california
emp1787,alice,garcia,30,pending,2022-08-01,112444.08,alice.garcia@example.com,,5.0,True,finance,new york
emp1788,frank,garcia,40,active,2024-09-06,86475.13,frank.garcia@example.com,,4.0,True,finance,nevada
emp1789,frank,davis,32,active,2023-03-28,97984.53,frank.davis@example.com,,4.0,True,sales,texas
emp1790,frank,miller,25,active,2021-11-25,118853.31,frank.miller@example.com,,4.0,False,admin,california
emp1791,charlie,garcia,32,active,2023-05-03,58179.12,charlie.garcia@example.com,,5.0,False,sales,florida
emp1792,eva,jones,35,inactive,2022-04-27,56075.84,eva.jones@example.com,,3.0,True,devops,texas
emp1793,frank,brown,40,pending,2021-09-11,62250.89,frank.brown@example.com,,5.0,True,hr,new york
emp1794,alice,smith,30,pending,2020-02-21,105931.77,alice.smith@example.com,,4.0,True,cloud tech,florida
emp1795,charlie,davis,30,pending,2024-11-24,86653.96,charlie.davis@example.com,,3.0,True,hr,texas
emp1796,charlie,jones,25,active,2021-02-24,100719.94,charlie.jones@example.com,,4.0,False,sales,nevada
